timestamp,frame_id,laplacian_var,hf_energy,dark_speck_density,local_contrast,haze_veil_index,color_gray_brown_shift,illumination_level,motion_blur_flag
2026-03-16T15:44:01.892Z,248,48.265714,0.0,0.149977,68.500497,0.479445,0.951817,0.479445,0
2026-03-16T15:44:02.033Z,249,43.495179,0.0,0.141133,68.399044,0.478621,0.951919,0.478621,0
2026-03-16T15:44:02.174Z,250,50.383954,0.0,0.14376,68.661135,0.478049,0.951667,0.478049,0
2026-03-16T15:44:02.316Z,251,51.042082,0.0,0.142064,68.557334,0.478187,0.951728,0.478187,0
2026-03-16T15:44:02.457Z,252,48.779405,0.0,0.143542,68.60846,0.477763,0.951771,0.477763,0
2026-03-16T15:44:02.603Z,253,48.110518,0.0,0.143291,68.596351,0.477413,0.951723,0.477413,0
2026-03-16T15:44:02.718Z,254,49.246612,0.0,0.143786,68.567787,0.477451,0.951749,0.477451,0
2026-03-16T15:44:02.854Z,255,52.13577,0.0,0.145241,68.55645,0.475668,0.951667,0.475668,0
2026-03-16T15:44:02.986Z,256,41.635607,0.0,0.146966,68.404052,0.48031,0.951346,0.48031,0
2026-03-16T15:44:03.130Z,257,50.674717,0.0,0.147936,68.278142,0.479461,0.95155,0.479461,0
2026-03-16T15:44:03.265Z,258,51.198604,0.0,0.146003,66.969478,0.456453,0.951937,0.456453,0
2026-03-16T15:44:03.406Z,259,50.861747,0.0,0.144355,65.772876,0.442468,0.953557,0.442468,0
2026-03-16T15:44:03.543Z,260,53.889958,0.0,0.149661,65.601252,0.45093,0.953185,0.45093,0
2026-03-16T15:44:03.686Z,261,50.761106,0.0,0.146859,65.763178,0.453826,0.95293,0.453826,0
2026-03-16T15:44:03.827Z,262,51.355791,0.0,0.148727,65.918448,0.453338,0.95289,0.453338,0
2026-03-16T15:44:03.969Z,263,51.691009,0.0,0.146204,66.035655,0.455277,0.952849,0.455277,0
2026-03-16T15:44:04.085Z,264,50.500101,0.0,0.147301,66.206436,0.455783,0.952925,0.455783,0
2026-03-16T15:44:04.219Z,265,50.25715,0.0,0.148005,66.194169,0.455339,0.952998,0.455339,0
2026-03-16T15:44:04.363Z,266,50.289642,0.0,0.148057,66.168631,0.454922,0.952913,0.454922,0
2026-03-16T15:44:04.504Z,267,52.230151,0.0,0.145586,65.728032,0.452988,0.952732,0.452988,0
2026-03-16T15:44:04.647Z,268,49.326002,0.0,0.144824,65.589889,0.452363,0.953056,0.452363,0
2026-03-16T15:44:04.790Z,269,50.330385,0.0,0.142884,64.941739,0.449801,0.953391,0.449801,0
2026-03-16T15:44:04.933Z,270,51.763369,0.0,0.148529,64.606332,0.449722,0.953382,0.449722,0
2026-03-16T15:44:05.075Z,271,51.813676,0.0,0.148311,66.861964,0.48346,0.951569,0.48346,0
2026-03-16T15:44:05.203Z,272,50.690492,0.0,0.145156,66.789445,0.471277,0.951752,0.471277,0
2026-03-16T15:44:05.321Z,273,48.20059,0.0,0.14763,66.762536,0.468802,0.951894,0.468802,0
2026-03-16T15:44:05.466Z,274,49.712799,0.0,0.147679,66.779234,0.468908,0.95171,0.468908,0
2026-03-16T15:44:05.607Z,275,47.679858,0.0,0.148255,66.781967,0.468868,0.952029,0.468868,0
2026-03-16T15:44:05.752Z,276,50.015138,0.0,0.149603,66.770493,0.467553,0.951977,0.467553,0
2026-03-16T15:44:05.891Z,277,49.735032,0.0,0.143896,66.737023,0.4671,0.951975,0.4671,0
2026-03-16T15:44:06.006Z,278,49.620287,0.0,0.149694,66.725767,0.467213,0.95189,0.467213,0
2026-03-16T15:44:06.122Z,279,49.494615,0.0,0.149251,66.755451,0.467859,0.951947,0.467859,0
2026-03-16T15:44:06.256Z,280,49.908511,0.0,0.149333,66.870413,0.468846,0.951874,0.468846,0
